Holiday,HolidayFlag,DayOfWeek,WeekOfYear,Day,Month,Year,PeriodOfDay,ForecastWindProduction,SystemLoadEA,SMPEA,ORKTemperature,ORKWindspeed,CO2Intensity,ActualWindProduction,SystemLoadEP2
11,0,4,51,21,12,2012,23,226.8,5283.41,103.45,7.0,5.6,526.45,189.0,4724.73
11,0,6,37,16,9,2012,12,580.88,2508.39,37.8,13.0,20.4,421.71,553.0,2235.58
11,0,3,49,8,12,2011,37,1061.7,6081.16,94.69,5.0,31.5,430.49,1344.0,5355.83
11,0,2,30,24,7,2013,18,351.13,4453.48,62.79,17.0,20.4,473.28,464.0,4135.29
11,0,4,47,25,11,2011,14,1296.73,3901.23,44.35,5.0,13.0,372.64,1207.0,3600.53
11,0,4,25,21,6,2013,18,240.6,4299.69,58.03,13.0,16.7,473.54,158.0,4265.15
11,0,6,26,1,7,2012,28,288.83,3906.09,89.06,12.0,22.2,516.88,497.0,3620.82
11,0,5,36,7,9,2013,5,428.26,2580.94,31.46,8.0,20.4,401.77,623.0,2324.6
11,0,6,44,4,11,2012,20,349.61,3814.31,51.52,6.0,11.1,578.28,248.0,3749.42
11,0,6,24,17,6,2012,33,57.8,3655.44,53.61,11.0,7.4,604.95,40.0,3604.01
11,0,5,51,22,12,2012,29,1091.7,4528.38,52.19,12.0,35.2,456.41,909.0,4035.21
11,0,3,11,14,3,2013,34,837.7,5358.84,102.08,7.0,25.9,422.81,695.0,5038.86
11,0,3,35,29,8,2013,7,321.43,2561.11,29.33,15.0,14.8,505.98,351.0,2447.7
11,0,5,4,26,1,2013,45,1289.63,4190.47,54.03,11.0,57.4,377.7,934.0,3709.59
11,0,0,33,12,8,2013,2,357.48,2547.36,53.33,12.0,16.7,471.46,397.0,2341.76
10,1,0,1,31,12,2012,3,1410.45,3255.19,47.9,10.0,48.2,303.15,997.0,2575.63
11,0,6,28,14,7,2013,42,107.65,3707.47,48.16,19.0,7.4,557.09,140.0,3174.57
11,0,4,49,6,12,2013,25,275.14,4928.11,66.59,8.0,16.7,490.56,482.0,4802.65
11,0,3,51,20,12,2012,44,195.4,4976.02,58.23,5.0,11.1,527.98,179.0,4591.3
11,0,0,22,28,5,2012,21,383.8,4500.68,46.91,13.0,33.3,547.4,523.0,4337.8
11,0,3,41,11,10,2012,28,1002.94,4526.83,42.27,12.0,40.7,379.87,865.0,4381.72
11,0,2,48,27,11,2013,27,105.24,4962.42,60.45,8.0,7.4,428.58,142.0,4827.9
11,0,3,37,13,9,2012,21,690.26,4449.36,69.1,15.0,16.7,468.68,710.0,4190.7
11,0,2,3,18,1,2012,41,280.95,5446.07,49.66,8.0,11.1,465.92,426.0,5003.87
11,0,5,23,9,6,2012,39,98.0,3724.08,79.64,14.0,13.0,523.45,155.0,3645.14
11,0,3,23,7,6,2012,7,160.11,2588.69,41.9,11.0,22.2,521.99,106.0,2475.93
11,0,6,52,29,12,2013,18,633.32,3094.49,51.75,1.0,9.3,373.02,738.0,3047.01
11,0,4,12,22,3,2013,16,1601.8,4512.99,69.25,9.0,38.9,457.97,1280.0,4268.21
11,0,5,29,21,7,2012,32,301.9,3652.52,45.54,17.0,22.2,625.3,240.0,3491.88
11,0,2,20,16,5,2012,31,28.38,4419.69,156.39,11.0,13.0,548.13,117.0,4486.2
11,0,5,39,28,9,2013,17,246.1,3575.27,64.37,13.0,18.5,498.47,332.0,3486.94
11,0,3,45,10,11,2011,17,632.4,4723.73,56.02,11.0,22.2,452.53,704.0,4340.13
11,0,3,41,10,10,2013,43,238.5,4427.83,90.67,7.0,13.0,400.26,361.0,4197.5
11,0,4,37,13,9,2013,12,66.2,2854.0,65.28,12.0,9.3,667.09,29.0,2892.42
11,0,1,38,17,9,2013,32,964.7,4599.37,99.14,17.0,40.7,384.03,942.0,4454.43
11,0,4,34,23,8,2013,30,276.4,4280.75,52.85,17.0,24.1,421.49,287.0,4226.1
11,0,2,20,16,5,2012,5,64.67,2815.94,41.65,4.0,14.8,664.77,89.0,2817.99
11,0,0,6,4,2,2013,45,1450.69,4398.48,33.36,4.0,38.9,362.73,1281.0,3873.47
11,0,6,6,10,2,2013,22,960.4,4238.09,49.9,5.0,24.1,546.76,445.0,4020.93
11,0,6,17,28,4,2013,1,464.77,3297.13,50.4,6.0,16.7,499.34,415.0,2908.83
11,0,4,18,3,5,2013,45,703.89,3767.32,62.95,10.0,33.3,417.58,653.0,3678.18
11,0,2,44,2,11,2011,26,1265.9,5012.99,68.61,13.0,44.4,455.02,1356.0,4465.23
11,0,2,14,3,4,2013,16,547.5,4378.87,65.25,1.0,18.5,532.19,369.0,4313.11
11,0,1,37,11,9,2012,21,750.5,4568.34,80.53,11.0,18.5,401.05,525.0,3688.49
11,0,3,7,16,2,2012,29,754.94,4966.5,46.54,10.0,22.2,520.6,825.0,4593.29
11,0,6,17,28,4,2013,18,780.96,3397.72,68.26,9.0,20.4,448.14,690.0,2975.49
11,0,6,24,17,6,2012,47,62.0,3200.07,54.6,8.0,9.3,607.19,30.0,3056.41
11,0,6,43,27,10,2013,27,1496.25,4047.77,31.92,12.0,37.0,332.81,1314.0,3420.98
14,1,0,52,26,12,2011,43,693.0,4216.02,77.09,9.0,27.8,370.29,851.0,3640.34
11,0,2,40,2,10,2013,11,982.9,2777.53,35.09,16.0,27.8,457.41,628.0,2536.43
11,0,2,6,8,2,2012,26,1130.1,5314.28,74.05,6.0,20.4,456.58,1147.0,4930.53
11,0,4,43,25,10,2013,7,837.0,2768.76,46.28,14.0,20.4,476.37,801.0,2456.21
11,0,3,29,19,7,2012,39,121.51,4115.85,52.71,16.0,20.4,594.83,173.0,3956.71
13,1,0,12,19,3,2012,46,724.35,3891.16,51.25,9.0,11.1,402.12,762.0,3389.56
11,0,3,32,8,8,2013,20,307.97,4249.24,132.71,17.0,20.4,455.01,362.0,4198.69
11,0,0,13,26,3,2012,10,435.9,2905.89,84.2,8.0,11.1,497.53,354.0,2639.05
11,0,2,42,17,10,2012,16,916.6,4569.44,55.24,9.0,24.1,529.84,598.0,4374.76
11,0,0,50,10,12,2012,29,185.61,5191.51,71.13,5.0,16.7,530.08,228.0,4973.41
11,0,0,52,23,12,2013,3,870.54,3126.83,50.26,4.0,9.3,376.91,844.0,2875.92
11,0,1,24,12,6,2012,3,201.4,2834.6,37.77,10.0,13.0,561.27,123.0,2750.45
11,0,1,20,14,5,2013,14,356.24,3674.15,49.06,5.0,7.4,461.27,228.0,3485.25
11,0,3,20,16,5,2013,29,66.78,4470.53,94.05,10.0,18.5,299.77,70.0,4453.25
11,0,5,47,26,11,2011,18,1242.9,3873.16,48.42,10.0,31.5,374.9,1296.0,3392.76
11,0,5,21,25,5,2013,0,42.88,3235.86,65.4,9.0,13.0,536.23,42.0,3299.46
11,0,2,44,31,10,2012,19,487.5,4708.54,66.69,7.0,16.7,490.72,226.0,4787.93
11,0,2,24,12,6,2013,21,75.3,4434.83,64.52,12.0,11.1,500.53,49.0,4394.21
11,0,3,8,23,2,2012,20,1021.05,4384.87,44.52,11.0,20.4,496.77,1019.0,4392.48
11,0,1,45,8,11,2011,20,499.0,4907.12,55.41,9.0,14.8,484.71,572.0,4647.55
11,0,6,17,28,4,2013,15,732.34,2777.93,52.96,7.0,16.7,474.8,626.0,2530.31
11,0,5,45,9,11,2013,1,399.47,3518.86,47.15,3.0,11.1,450.49,476.0,3232.68
11,0,2,49,4,12,2013,16,418.58,4812.03,61.89,4.0,9.3,480.18,471.0,4639.17
11,0,3,17,26,4,2012,42,841.1,4716.16,104.1,7.0,24.1,511.87,850.0,4347.64
11,0,1,10,5,3,2013,36,460.62,5644.69,181.58,6.0,27.8,432.7,500.0,5372.04
11,0,1,49,4,12,2012,6,1097.93,3321.34,32.81,4.0,20.4,474.6,915.0,2934.61
11,0,2,46,14,11,2012,36,29.58,5799.21,159.7,10.0,11.1,535.03,61.0,5625.04
11,0,6,44,3,11,2013,32,370.89,4163.87,60.08,8.0,24.1,409.95,368.0,4022.06
13,1,0,12,19,3,2012,19,606.2,4286.47,58.8,7.0,9.3,467.36,627.0,3565.22
11,0,1,34,20,8,2013,20,273.34,4394.97,69.11,16.0,18.5,445.05,391.0,4281.33
11,0,6,12,25,3,2012,40,400.7,4239.89,57.67,10.0,16.7,486.22,355.0,4129.96
11,0,1,22,29,5,2012,6,190.5,2724.63,59.46,12.0,11.1,513.08,250.0,2515.86
11,0,4,8,22,2,2013,26,620.1,4951.17,72.52,2.0,24.1,445.97,525.0,4948.1
11,0,3,14,5,4,2012,26,345.72,4772.05,78.53,9.0,27.8,543.56,395.0,4633.01
11,0,1,31,30,7,2013,13,272.8,2921.82,48.75,11.0,7.4,583.78,200.0,2745.15
11,0,5,12,23,3,2013,43,1325.4,4295.34,89.4,5.0,42.6,430.67,1202.0,3921.06
11,0,6,5,3,2,2013,9,931.61,3030.0,32.28,8.0,18.5,404.34,930.0,2641.81
11,0,0,38,16,9,2013,18,1501.92,4318.11,72.67,9.0,25.9,317.76,1164.0,3951.45
11,0,1,25,19,6,2012,10,91.0,2604.62,41.72,8.0,3.7,681.58,57.0,2444.52
11,0,3,50,15,12,2011,41,316.2,5781.35,81.47,2.0,13.0,562.74,90.0,5622.14
11,0,0,39,24,9,2012,16,185.42,4091.07,79.01,9.0,14.8,529.21,278.0,4089.59
11,0,5,34,25,8,2012,14,400.2,2647.65,43.68,13.0,29.6,492.42,392.0,2553.5
11,0,2,19,9,5,2012,44,341.74,4396.31,91.37,8.0,20.4,471.25,359.0,4116.65
11,0,2,44,2,11,2011,0,1305.1,3591.85,44.47,12.0,46.3,357.17,1357.0,2936.4
11,0,2,40,3,10,2012,37,407.79,4853.0,55.01,10.0,24.1,520.43,325.0,4664.89
11,0,5,31,3,8,2013,42,433.6,3356.94,54.54,14.0,11.1,400.57,274.0,3299.6
11,0,2,43,23,10,2013,18,650.1,4714.04,49.7,9.0,13.0,345.68,815.0,4266.16
11,0,2,39,25,9,2013,42,150.6,4611.82,77.16,15.0,13.0,464.95,208.0,4367.77
11,0,1,49,4,12,2012,14,1074.37,4351.53,58.26,3.0,20.4,498.45,873.0,3984.86
11,0,5,33,18,8,2012,26,413.28,3957.03,76.2,17.0,22.2,423.81,516.0,3715.97
11,0,2,52,28,12,2011,0,1328.84,4052.32,46.13,7.0,24.1,336.0,1197.0,3225.75
11,0,5,10,10,3,2012,14,346.3,3104.41,46.49,9.0,13.0,546.59,365.0,3084.19
11,0,1,44,29,10,2013,27,749.5,4635.67,48.23,11.0,27.8,389.65,811.0,4383.45
11,0,4,26,28,6,2013,8,587.31,2557.9,34.41,13.0,18.5,427.61,534.0,2345.15
11,0,2,51,18,12,2013,42,1301.1,5027.78,52.76,4.0,25.9,329.99,1366.0,4704.13
11,0,0,49,2,12,2013,18,224.44,4877.89,74.24,7.0,13.0,453.22,222.0,4640.17
2,1,1,52,24,12,2013,26,1435.44,4777.27,49.5,4.0,38.9,296.53,1430.0,4278.47
11,0,3,25,20,6,2013,13,115.09,3083.39,53.26,12.0,9.3,665.91,244.0,2877.09
11,0,6,41,14,10,2012,41,180.16,4329.02,75.38,8.0,16.7,464.88,253.0,4199.61
11,0,2,39,26,9,2012,47,562.2,3462.59,54.79,9.0,24.1,468.71,508.0,3174.46
11,0,0,17,23,4,2012,25,292.5,4759.98,95.34,7.0,37.0,519.25,395.0,4720.86
5,1,4,13,29,3,2013,37,1005.2,5168.49,180.58,3.0,33.3,460.6,851.0,4609.62
11,0,2,49,7,12,2011,9,1121.6,3192.05,27.54,6.0,13.0,357.35,1134.0,2820.34
11,0,6,15,14,4,2013,13,1192.45,2859.54,59.44,8.0,25.9,355.21,1186.0,2321.13
11,0,6,14,7,4,2013,0,183.82,3559.69,57.16,5.0,11.1,624.02,249.0,3499.01
11,0,5,52,29,12,2012,24,749.0,4345.01,54.63,5.0,20.4,395.36,520.0,4017.32
11,0,0,25,18,6,2012,24,152.5,4508.45,77.33,11.0,20.4,555.89,123.0,4452.79
11,0,1,34,21,8,2012,10,256.77,2626.38,49.77,15.0,20.4,427.33,327.0,2488.58
11,0,3,2,12,1,2012,36,67.5,6127.2,193.05,9.0,16.7,549.37,89.0,5817.04
11,0,0,8,20,2,2012,0,448.54,3660.01,52.68,2.0,7.4,476.87,595.0,3290.24
11,0,1,52,27,12,2011,21,1052.4,3855.67,59.87,9.0,22.2,368.4,850.0,3388.71
11,0,4,20,17,5,2013,18,182.86,4424.87,68.79,8.0,14.8,303.18,93.0,4524.38
11,0,4,37,13,9,2013,32,78.2,4416.7,82.09,13.0,13.0,500.85,51.0,4274.23
11,0,1,24,11,6,2013,9,646.6,2527.88,42.28,13.0,20.4,359.36,673.0,2332.27
11,0,5,30,28,7,2012,8,391.1,2493.55,38.27,9.0,9.3,497.99,293.0,2232.96
11,0,6,41,14,10,2012,5,97.3,2798.42,38.14,6.0,7.4,545.92,122.0,2661.95
11,0,6,22,2,6,2013,6,40.1,2611.75,48.85,8.0,13.0,594.93,91.0,2453.75
11,0,2,12,20,3,2013,9,126.2,3150.29,34.55,0.0,14.8,650.39,70.0,3166.32
11,0,4,8,24,2,2012,40,45.58,5322.85,113.23,9.0,9.3,518.84,87.0,5048.54
11,0,4,17,26,4,2013,24,1138.23,4690.37,70.83,6.0,20.4,427.8,995.0,4214.57
11,0,3,2,10,1,2013,10,396.43,3127.45,37.46,8.0,20.4,453.17,572.0,2957.07
11,0,2,40,2,10,2013,31,891.7,4547.62,70.53,16.0,31.5,382.15,992.0,4365.08
11,0,0,37,10,9,2012,39,343.5,4254.72,57.77,13.0,11.1,466.07,143.0,3731.55
11,0,6,12,24,3,2013,18,1209.78,3595.33,71.89,3.0,29.6,428.09,1036.0,3259.19
11,0,1,41,9,10,2012,9,168.64,2704.08,37.02,11.0,16.7,548.46,286.0,2692.2
11,0,5,28,13,7,2013,15,34.54,2879.64,42.02,16.0,18.5,694.85,41.0,2919.01
11,0,1,32,6,8,2013,40,154.0,3923.64,69.86,15.0,18.5,479.05,241.0,3762.1
11,0,3,51,20,12,2012,22,108.1,5230.08,64.27,7.0,5.6,497.5,81.0,4931.82
11,0,2,44,30,10,2013,0,314.74,3479.14,40.0,6.0,7.4,467.17,291.0,3279.45
11,0,2,9,29,2,2012,16,534.38,4567.77,50.48,9.0,18.5,488.14,600.0,4413.17
11,0,6,15,14,4,2013,6,1158.92,3022.52,35.76,9.0,27.8,465.37,1092.0,2525.45
11,0,1,6,5,2,2013,25,1415.0,5270.47,74.41,4.0,35.2,409.78,1358.0,4888.34
11,0,3,51,22,12,2011,30,1242.05,5345.98,44.91,11.0,31.5,439.52,1140.0,4368.2
11,0,0,20,13,5,2013,23,1399.61,4643.91,88.4,10.0,25.9,218.63,1063.0,4219.9
11,0,3,17,25,4,2013,25,512.98,4685.83,68.94,10.0,33.3,489.27,509.0,4384.23
11,0,3,24,13,6,2013,3,312.97,2703.18,39.44,11.0,11.1,526.76,440.0,2559.81
11,0,6,30,28,7,2013,33,91.43,3532.87,61.74,19.0,16.7,445.07,96.0,3544.63
11,0,3,45,7,11,2013,12,901.57,3083.16,34.6,4.0,16.7,460.23,1018.0,2996.52
11,0,3,46,15,11,2012,33,89.6,5498.52,85.61,9.0,1.9,529.56,100.0,5319.21
11,0,6,23,10,6,2012,2,67.5,2829.7,41.88,10.0,0.0,634.66,78.0,2776.7
11,0,5,33,17,8,2013,14,1353.43,2680.45,42.09,16.0,33.3,412.94,1034.0,2321.55
11,0,3,37,13,9,2012,5,115.24,2687.63,39.93,11.0,18.5,619.52,164.0,2517.33
11,0,4,46,18,11,2011,4,1197.13,3070.61,49.68,12.0,40.7,367.38,1042.0,2756.49
11,0,2,46,14,11,2012,21,444.4,4794.38,58.55,12.0,14.8,568.16,292.0,4693.67
11,0,0,41,7,10,2013,13,818.3,3186.88,64.45,15.0,22.2,503.98,766.0,2888.48
11,0,5,15,13,4,2013,19,1085.05,4035.69,67.87,7.0,33.3,463.12,965.0,3859.5
11,0,1,45,5,11,2013,17,1054.49,4453.63,48.78,9.0,22.2,380.54,1043.0,4326.85
0,1,0,32,5,8,2013,4,175.27,2501.72,58.97,13.0,29.6,538.91,246.0,2344.49
11,0,5,24,15,6,2013,5,512.18,2614.18,30.72,7.0,20.4,459.34,572.0,2351.27
11,0,5,17,28,4,2012,22,632.53,4162.43,66.19,7.0,31.5,494.76,594.0,4125.01
2,1,1,52,24,12,2013,6,1455.65,3127.27,35.86,2.0,33.3,329.82,1294.0,2415.46
11,0,5,31,4,8,2012,26,228.5,3862.01,61.66,14.0,11.1,502.91,401.0,3709.32
11,0,0,46,14,11,2011,47,541.33,4059.23,46.23,11.0,24.1,416.54,769.0,3547.02
11,0,2,15,10,4,2013,31,382.66,4657.84,79.09,8.0,22.2,473.89,283.0,4754.41
11,0,1,18,1,5,2012,0,850.0,3444.38,53.62,9.0,20.4,425.26,676.0,3149.11
8,1,0,19,6,5,2013,5,469.2,2712.06,61.58,10.0,14.8,407.25,542.0,2475.56
11,0,3,7,16,2,2012,7,341.01,3169.75,40.45,7.0,11.1,527.9,412.0,3021.46
11,0,5,44,3,11,2012,18,824.4,3931.17,54.79,4.0,24.1,494.3,656.0,3685.63
11,0,5,41,13,10,2012,28,215.3,4199.1,52.13,11.0,16.7,458.02,194.0,3860.71
11,0,1,36,4,9,2012,40,248.87,4267.61,80.34,14.0,27.8,417.64,334.0,4023.28
11,0,0,43,22,10,2012,17,181.13,4671.56,59.77,11.0,11.1,523.88,323.0,4402.98
11,0,4,51,21,12,2012,28,249.7,5030.5,98.64,9.0,14.8,524.65,275.0,4562.15
11,0,3,29,19,7,2012,21,155.9,4455.88,59.65,14.0,16.7,575.5,218.0,4280.39
11,0,4,38,20,9,2013,47,243.4,3402.43,64.39,15.0,9.3,542.62,272.0,3185.98
11,0,0,7,13,2,2012,6,243.23,3154.29,52.78,5.0,9.3,596.2,327.0,2780.04
11,0,0,7,13,2,2012,45,882.23,4350.98,59.74,6.0,46.3,532.46,713.0,4024.54
11,0,5,13,31,3,2012,18,198.7,3822.56,54.21,8.0,22.2,532.18,335.0,3785.16
11,0,4,28,12,7,2013,18,0.69,3969.29,55.0,18.0,5.6,537.14,4.0,4157.92
11,0,1,30,23,7,2013,0,134.4,3202.52,58.28,16.0,13.0,626.81,155.0,3053.09
11,0,1,32,6,8,2013,39,165.04,4049.01,71.62,16.0,16.7,475.87,227.0,3842.79
11,0,4,14,5,4,2013,1,334.0,3575.04,35.3,2.0,14.8,606.44,346.0,3507.11
11,0,2,14,3,4,2013,47,536.4,3889.2,55.24,3.0,20.4,576.78,491.0,3615.11
11,0,1,34,20,8,2013,31,914.24,4424.8,68.47,17.0,27.8,402.24,879.0,4119.22
11,0,5,39,28,9,2013,45,502.2,3692.17,68.83,15.0,24.1,351.96,555.0,3225.71
11,0,5,16,20,4,2013,31,927.97,3997.54,98.48,10.0,27.8,324.21,932.0,3125.52
11,0,6,27,7,7,2013,44,88.5,3227.38,39.31,16.0,7.4,566.13,61.0,3367.27
11,0,4,45,11,11,2011,31,1419.58,4617.86,67.18,12.0,35.2,363.27,1345.0,4345.14
11,0,6,37,15,9,2013,21,1308.4,3992.98,53.41,16.0,25.9,446.75,1266.0,3180.83
11,0,1,35,28,8,2012,33,946.0,4549.36,82.74,15.0,29.6,390.46,934.0,4229.95
11,0,1,28,10,7,2012,12,262.5,2661.3,39.67,9.0,25.9,651.97,201.0,2549.52
11,0,3,29,18,7,2013,8,95.5,2584.49,30.38,15.0,14.8,639.9,20.0,2584.65
11,0,2,39,26,9,2012,29,1083.2,4543.21,71.49,15.0,38.9,411.35,1090.0,4130.97
11,0,6,1,6,1,2013,19,978.03,3359.6,42.35,9.0,20.4,351.21,829.0,3025.86
11,0,2,38,18,9,2013,38,306.14,4482.9,131.29,13.0,18.5,466.38,363.0,4264.27
11,0,0,37,10,9,2012,3,228.82,2602.48,72.52,14.0,13.0,633.19,233.0,2388.69
11,0,6,35,1,9,2013,27,696.29,3886.39,73.79,16.0,16.7,377.41,715.0,3485.54
11,0,3,45,8,11,2012,37,714.2,5753.59,71.79,6.0,13.0,497.29,608.0,5150.92
11,0,0,25,17,6,2013,39,47.67,4043.38,57.44,16.0,1.9,477.57,50.0,4028.74
11,0,2,35,28,8,2013,1,63.95,2944.81,35.36,15.0,11.1,582.38,83.0,2839.42
11,0,3,15,12,4,2012,4,161.1,3052.99,49.89,6.0,22.2,537.74,253.0,2925.98
11,0,3,28,12,7,2012,14,136.18,2984.0,50.35,9.0,14.8,614.37,291.0,2986.39
11,0,1,21,21,5,2013,21,464.8,4521.74,66.89,11.0,25.9,402.49,397.0,4383.05
11,0,5,34,25,8,2012,5,317.2,2523.52,36.1,13.0,20.4,536.19,289.0,2419.22
11,0,4,48,29,11,2013,33,1063.65,5357.27,64.49,8.0,24.1,359.97,1107.0,5071.33
11,0,6,43,28,10,2012,23,1042.03,4223.77,54.83,8.0,18.5,452.79,949.0,3708.44
11,0,0,2,7,1,2013,13,774.68,3316.68,37.48,10.0,25.9,436.48,835.0,3151.49
11,0,2,3,18,1,2012,11,639.89,3250.38,29.26,11.0,24.1,409.31,616.0,2926.55
11,0,0,6,6,2,2012,15,115.5,4449.82,58.09,9.0,13.0,605.04,155.0,4614.29
11,0,2,23,6,6,2012,0,103.1,3255.05,40.97,10.0,13.0,560.92,66.0,3059.44
11,0,2,13,27,3,2013,13,371.15,3720.95,75.95,-2.0,22.2,630.12,253.0,3649.53
11,0,4,19,11,5,2012,0,383.26,3421.59,52.73,7.0,18.5,440.71,604.0,3223.96
14,1,2,52,26,12,2012,24,965.3,4105.94,96.34,8.0,35.2,361.77,990.0,3833.35
11,0,4,44,1,11,2013,20,244.8,4665.98,49.76,9.0,3.7,413.24,193.0,4527.15
11,0,1,12,19,3,2013,3,472.2,3133.62,34.55,2.0,18.5,595.23,318.0,3075.73
11,0,1,49,6,12,2011,22,837.04,5267.31,47.22,6.0,16.7,492.37,464.0,5204.92
11,0,1,44,30,10,2012,21,334.86,4742.72,65.38,9.0,16.7,500.04,417.0,4614.53
11,0,5,48,1,12,2012,28,133.57,4586.92,54.68,7.0,13.0,556.43,89.0,4365.01
11,0,4,30,27,7,2012,45,454.3,3747.27,45.87,11.0,16.7,513.71,407.0,3378.33
11,0,3,32,8,8,2013,11,92.34,2523.93,32.68,12.0,5.6,584.15,119.0,2477.34
11,0,0,9,27,2,2012,38,606.4,5435.38,112.43,10.0,11.1,470.87,470.0,5271.71
11,0,1,19,7,5,2013,21,487.68,4485.16,65.48,11.0,24.1,406.49,720.0,4297.1
11,0,5,50,17,12,2011,29,764.2,4807.03,51.68,5.0,22.2,488.93,560.0,4393.43
11,0,2,5,1,2,2012,6,239.04,3328.75,43.63,3.0,22.2,553.99,294.0,3265.14
11,0,5,45,12,11,2011,10,511.1,2853.26,42.98,6.0,5.6,460.92,655.0,2494.53
4,1,0,15,9,4,2012,1,547.8,3117.64,49.95,9.0,22.2,426.22,665.0,2879.67
11,0,0,16,16,4,2012,27,863.08,4605.21,79.43,7.0,22.2,490.69,975.0,4325.47
11,0,5,13,31,3,2012,10,195.8,2762.16,44.71,8.0,24.1,491.52,257.0,2572.81
11,0,2,39,25,9,2013,24,55.4,4606.02,82.0,15.0,14.8,492.91,37.0,4553.28
11,0,5,27,6,7,2013,12,267.43,2397.83,42.83,12.0,5.6,581.73,273.0,2313.05
11,0,6,44,6,11,2011,4,129.0,3040.33,44.01,4.0,9.3,550.03,83.0,2995.87
11,0,4,36,7,9,2012,29,114.66,4431.11,91.93,18.0,11.1,545.71,150.0,4735.16
11,0,3,37,13,9,2012,44,1284.52,4103.47,56.21,14.0,13.0,406.48,1120.0,3605.33
11,0,2,36,5,9,2012,33,18.09,4593.9,80.74,17.0,5.6,501.66,37.0,4484.44
11,0,6,20,20,5,2012,36,56.51,3827.63,59.42,13.0,14.8,581.98,111.0,3820.84
11,0,5,47,24,11,2012,11,89.57,3028.79,39.23,2.0,9.3,668.36,51.0,2932.19
11,0,6,36,9,9,2012,39,501.15,3744.03,89.24,15.0,22.2,476.98,614.0,3541.72
11,0,0,30,22,7,2013,20,115.2,4347.26,106.94,17.0,14.8,505.69,109.0,4237.84
11,0,6,26,1,7,2012,20,199.1,3622.82,61.1,14.0,18.5,530.79,257.0,3356.29
11,0,2,36,5,9,2012,37,11.29,4497.92,114.0,15.0,9.3,506.45,8.0,4281.2
11,0,1,44,29,10,2013,44,396.34,4169.15,48.23,6.0,9.3,475.47,249.0,4070.54
11,0,3,45,7,11,2013,32,1060.36,4843.28,49.04,9.0,16.7,308.77,946.0,4573.09
11,0,0,4,21,1,2013,4,263.7,3292.1,59.96,2.0,13.0,540.88,251.0,3150.41
11,0,3,14,5,4,2012,37,196.78,4718.2,78.53,9.0,20.4,574.24,192.0,4497.05
11,0,1,33,13,8,2013,41,207.9,3934.75,48.84,14.0,14.8,522.54,166.0,3897.46
11,0,2,45,7,11,2012,43,849.0,4749.36,53.01,9.0,16.7,29.41,747.0,4227.9
11,0,3,33,15,8,2013,45,273.16,3729.36,63.77,15.0,20.4,499.98,336.0,3624.03
11,0,0,2,9,1,2012,34,180.81,6127.59,242.14,9.0,5.6,604.05,177.0,5851.91
11,0,1,33,13,8,2013,19,90.74,4322.27,86.14,14.0,11.1,489.14,96.0,4288.4
11,0,4,22,1,6,2012,20,46.1,4570.73,83.27,18.0,3.7,542.91,7.0,4497.76
11,0,5,12,24,3,2012,46,569.24,3711.35,44.53,9.0,20.4,414.06,849.0,3292.43
11,0,3,30,26,7,2012,46,243.8,3715.58,45.74,12.0,20.4,600.8,319.0,3423.4
11,0,3,50,12,12,2013,5,1475.55,3093.77,30.66,11.0,33.3,409.2,1198.0,2627.87
11,0,1,36,4,9,2012,21,272.57,4473.1,80.34,16.0,27.8,493.88,348.0,4224.76
11,0,0,52,23,12,2013,12,1278.75,3194.99,34.5,9.0,44.4,348.8,1280.0,2693.78
11,0,3,26,28,6,2012,37,461.5,4408.44,52.11,13.0,22.2,495.53,576.0,4215.71
11,0,5,9,2,3,2013,36,23.47,5271.82,94.42,4.0,13.0,485.25,41.0,4933.99
11,0,2,16,18,4,2012,18,541.29,4700.24,48.87,7.0,29.6,544.12,567.0,4615.1
11,0,5,9,2,3,2013,4,36.19,3499.03,47.39,3.0,14.8,594.35,37.0,3334.42
11,0,6,17,29,4,2012,37,1265.37,3959.15,62.49,8.0,40.7,333.3,1319.0,3634.42
11,0,3,25,20,6,2013,14,132.82,3412.97,57.79,12.0,9.3,614.72,298.0,3274.89
11,0,6,20,20,5,2012,31,56.17,3674.34,47.25,12.0,20.4,585.09,70.0,3628.45
11,0,2,20,15,5,2013,7,881.3,2845.15,25.26,5.0,27.8,295.16,680.0,2464.63
11,0,4,52,28,12,2012,27,1531.3,4492.62,67.52,11.0,46.3,291.38,1411.0,4033.61
11,0,2,42,16,10,2013,28,759.8,4524.24,70.04,15.0,33.3,392.36,626.0,4536.98
11,0,5,28,13,7,2013,17,25.85,3333.45,60.8,17.0,20.4,619.55,36.0,3365.24
11,0,1,39,25,9,2012,41,1046.6,4903.74,89.85,10.0,31.5,446.49,1159.0,4279.88
11,0,3,49,8,12,2011,35,1048.6,6357.66,188.82,5.0,29.6,412.73,1270.0,5580.52
11,0,4,51,21,12,2012,30,285.1,4991.51,98.63,9.0,13.0,521.58,369.0,4512.8
11,0,3,47,21,11,2013,46,286.52,3955.5,61.31,1.0,24.1,510.39,283.0,4087.28
11,0,4,22,31,5,2013,46,229.12,3530.38,47.8,9.0,13.0,386.08,316.0,3427.46
11,0,2,27,4,7,2012,18,71.59,4303.85,59.52,14.0,18.5,588.01,131.0,4299.22
2,1,0,52,24,12,2012,39,417.16,5196.07,60.52,7.0,22.2,493.91,432.0,4563.55
